-653.000000,-557.000000,-696.000000,-292.000000,-556.000000,838.000000,894.000000,
160.000000,795.000000,-565.000000,574.000000,64.000000,-16.000000,-123.000000,
-64.000000,-285.000000,366.000000,336.000000,697.000000,487.000000,800.000000,
-231.000000,86.000000,338.000000,586.000000,-246.000000,551.000000,-323.000000,
392.000000,590.000000,960.000000,738.000000,196.000000,-736.000000,609.000000,
640.000000,265.000000,-332.000000,964.000000,60.000000,101.000000,539.000000,
288.000000,249.000000,579.000000,-775.000000,964.000000,-891.000000,-276.000000,
-174.000000,596.000000,-475.000000,-242.000000,-317.000000,26.000000,-655.000000,
436.000000,741.000000,-815.000000,992.000000,-504.000000,307.000000,-105.000000,
692.000000,-265.000000,-496.000000,-503.000000,-999.000000,170.000000,-539.000000,
